temperature,humidity,mq2,mq135,Vibration,AQI_Level
30.1,96.66337378293915,96,58,VIBRATING,Good
29.1,98.37027680656314,3475,849,STABLE,Unhealthy
29.0,96.851724005938,47,87,STABLE,Unhealthy for Sensitive Groups
32.1,98.20296234135014,208,190,STABLE,Good
26.8,98.84444985757385,38,93,STABLE,Good
29.1,96.82064460697414,47,93,STABLE,Unhealthy
33.1,97.4247318674257,455,1020,STABLE,Moderate
24.2,98.1805681748266,2998,2462,VIBRATING,Unhealthy
25.6,98.91372617240468,66,89,STABLE,Good
28.4436098,98.36265320801645,53,132,VIBRATING,Unhealthy for Sensitive Groups
25.77179654,95.35390707665864,72,85,STABLE,Good
31.0,94.42653441836589,1654,1622,STABLE,Unhealthy for Sensitive Groups
29.0,96.71782224136918,79,83,STABLE,Moderate
24.2,97.74953875824401,1853,768,STABLE,Unhealthy
28.7,95.77736065107372,859,1091,STABLE,Moderate
27.0,97.37039126196917,1050,1488,STABLE,Unhealthy for Sensitive Groups
33.6,98.23673548637318,209,2565,STABLE,Unhealthy
25.39151623,98.2920780233229,65,89,STABLE,Good
32.4,97.44538425310506,202,53,STABLE,Good
26.8,98.14609942512334,2947,2650,STABLE,Unhealthy
24.1,98.00725812259762,126,197,STABLE,Good
31.1,96.76705591899274,2651,775,STABLE,Unhealthy
32.7,94.94458445637315,120,105,STABLE,Good
29.6,96.52488865752228,332,2147,STABLE,Unhealthy
25.1,94.77349459995226,802,2526,STABLE,Unhealthy
30.9,97.94120255193582,108,65,STABLE,Good
28.44510803,94.32089244877491,86,81,STABLE,Unhealthy
26.6,97.92935025617898,2328,868,STABLE,Unhealthy
31.4,95.70489806877845,272,1015,STABLE,Moderate
32.4,99.24418058771676,106,217,STABLE,Good
28.4,96.75324508799628,86,76,STABLE,Unhealthy
32.0,95.5554629339279,2917,235,STABLE,Unhealthy
32.0,97.65119015160866,82,208,STABLE,Good
27.2,92.42589057413971,1402,877,STABLE,Unhealthy for Sensitive Groups
33.2,97.07508391454634,114,202,STABLE,Good
29.0,95.7125089096266,47,87,VIBRATING,Unhealthy
29.9,96.03972758217182,2527,2391,STABLE,Unhealthy
31.6,96.77801050054276,2914,498,STABLE,Unhealthy
28.8,97.16982669116648,213,3309,STABLE,Unhealthy
27.2,98.10450966512839,1971,234,STABLE,Unhealthy
32.4,99.7163419028567,1141,1440,STABLE,Unhealthy for Sensitive Groups
32.2,96.71358873567367,1630,1845,STABLE,Unhealthy for Sensitive Groups
26.7,95.4607004196712,712,980,STABLE,Moderate
30.0,96.33304563885721,1557,1221,STABLE,Unhealthy for Sensitive Groups
25.2,96.6923921787531,1168,810,STABLE,Unhealthy for Sensitive Groups
30.23793057,96.04648231510355,69,111,STABLE,Unhealthy for Sensitive Groups
32.2,99.27620212492185,2036,625,STABLE,Unhealthy
28.4,97.84556948266865,1333,1687,STABLE,Unhealthy for Sensitive Groups
28.4,98.55493992084762,181,102,STABLE,Moderate
32.3,98.78596630462448,205,197,STABLE,Good
34.0,99.2180525723674,3213,238,STABLE,Unhealthy
33.0,97.72227189715713,38,236,STABLE,Good
30.4,94.49398620695945,2129,508,STABLE,Unhealthy
32.8,97.0671871365493,160,236,STABLE,Good
28.3672001,98.73070322706945,83,81,STABLE,Unhealthy
29.5,99.55207876632738,67,77,STABLE,Good
29.0,94.83548996555582,4052,1730,STABLE,Unhealthy
29.1,97.73783677077387,560,2722,STABLE,Unhealthy
29.6,96.64395476161101,1527,1455,STABLE,Unhealthy for Sensitive Groups
26.50241479,98.70109744001917,44,92,STABLE,Good
33.8,97.11488534345555,85,2998,STABLE,Unhealthy
32.7,94.92995274375406,97,108,STABLE,Good
25.7,99.27169960164677,91,2036,STABLE,Unhealthy
29.8,96.75392314621799,66,80,STABLE,Moderate
30.7,98.06394740107207,3900,2741,STABLE,Unhealthy
24.6,98.58105464796229,1725,1414,STABLE,Unhealthy for Sensitive Groups
27.2,95.77240441742285,209,218,VIBRATING,Good
25.6,96.58830246924805,3489,785,STABLE,Unhealthy
30.3,97.70342820052258,67,82,STABLE,Moderate
29.0,96.62154012632159,2410,2889,STABLE,Unhealthy
29.357129712858168,96.74673248562846,4095,4095,STABLE,Unhealthy
24.4,95.03618192249841,246,62,STABLE,Good
24.9,97.7951816439513,196,228,STABLE,Good
26.9,98.75569953026105,33,30,STABLE,Good
29.7,97.62226841905026,66,77,STABLE,Moderate
27.1,97.8580920614255,363,989,STABLE,Moderate
30.3,97.22749981123164,3019,3982,STABLE,Unhealthy
29.8,96.0227810459734,66,77,VIBRATING,Moderate
25.3,93.82215563614307,1617,1299,STABLE,Unhealthy for Sensitive Groups
31.0,94.99575286466904,3439,4044,STABLE,Unhealthy
29.0,99.22459491326288,104,117,STABLE,Good
31.9,98.66864551584506,115,198,STABLE,Good
31.9,97.48431424577268,168,204,STABLE,Good
33.75065731850519,96.82812126189582,277,4095,STABLE,Unhealthy
27.9,96.62565633792792,90,79,STABLE,Moderate
32.8,97.1147931906659,111,162,STABLE,Good
31.1,95.23906534267854,470,264,STABLE,Moderate
28.70361434,98.71924264248403,83,4095,VIBRATING,Unhealthy
27.8,99.578377401916,1621,1762,STABLE,Unhealthy for Sensitive Groups
28.7,94.06982973527688,1566,1730,STABLE,Unhealthy for Sensitive Groups
27.7,97.34786407646567,599,744,STABLE,Moderate
27.6,97.07534307885997,3672,2037,STABLE,Unhealthy
30.1,97.61385819114457,340,640,STABLE,Moderate
29.19277845,96.9071440530645,112,83,VIBRATING,Unhealthy for Sensitive Groups
32.9,95.64944748232186,724,1120,STABLE,Moderate
30.5,95.83628282150956,3317,180,STABLE,Unhealthy
28.4,98.49158818041671,117,183,STABLE,Good
25.6,99.59042730368401,1434,738,STABLE,Unhealthy for Sensitive Groups
29.4,97.43670582805599,1608,1544,STABLE,Unhealthy for Sensitive Groups
28.30332522,97.14033165569239,86,84,STABLE,Unhealthy for Sensitive Groups
28.6,97.35567631389816,81,97,VIBRATING,Moderate
31.2,99.0647297917741,893,1160,STABLE,Moderate
28.33836123,94.36872943624223,86,84,STABLE,Unhealthy for Sensitive Groups
28.0,96.92177186138923,496,946,STABLE,Moderate
24.0,95.96774000370209,3584,430,STABLE,Unhealthy
29.1,96.73839585185394,1100,1626,STABLE,Unhealthy for Sensitive Groups
28.63883876,94.03268103124597,68,84,STABLE,Unhealthy
28.3,97.40720808618396,76,70,VIBRATING,Moderate
29.8,94.52981384559511,70,72,STABLE,Moderate
31.3,97.38778766280406,87,60,VIBRATING,Good
30.8,98.53690552660723,2556,3082,STABLE,Unhealthy
32.8,94.82908586062125,378,347,STABLE,Moderate
31.3,95.57262234410784,96,45,STABLE,Good
29.83423871,97.18340832324942,94,78,STABLE,Good
33.8,96.94496958316856,912,733,STABLE,Unhealthy for Sensitive Groups
28.5,96.96920525083404,184,81,STABLE,Moderate
28.0,95.8784536278075,151,96,STABLE,Moderate
29.0,97.11191854163246,46,87,STABLE,Unhealthy for Sensitive Groups
25.5,98.91863866901909,3759,3139,STABLE,Unhealthy
33.7,97.2237050860313,621,937,STABLE,Moderate
26.0,96.67816557431203,71,90,VIBRATING,Good
24.8,97.93478028073007,2250,2451,STABLE,Unhealthy
30.3,98.03085944575649,1630,1253,VIBRATING,Unhealthy for Sensitive Groups
32.1,98.00995442184853,1516,999,STABLE,Unhealthy for Sensitive Groups
28.9,98.73926510121369,2351,927,STABLE,Unhealthy
33.2,97.45259877471662,155,64,STABLE,Good
27.1,95.99323363675327,1272,1527,VIBRATING,Unhealthy for Sensitive Groups
33.0,94.95954897983225,166,250,STABLE,Good
25.9,98.27575881296218,973,1731,STABLE,Unhealthy for Sensitive Groups
28.9,94.67025977542997,106,92,STABLE,Moderate
33.9,95.66398383039618,98,60,VIBRATING,Good
32.0,99.40563598129958,890,419,STABLE,Moderate
26.5,94.97353696788535,3642,667,STABLE,Unhealthy
32.2,95.8856919458095,1034,1715,STABLE,Unhealthy for Sensitive Groups
33.2,97.62733338348322,96,59,STABLE,Good
28.7,96.54084387961173,138,186,STABLE,Good
27.2,96.75479187289503,708,404,STABLE,Moderate
33.7,96.90274653575416,479,354,STABLE,Moderate
28.5,97.94605694181644,85,84,STABLE,Unhealthy for Sensitive Groups
27.7,96.279245705606,3975,1220,STABLE,Unhealthy
32.6,98.31225162970493,935,2773,STABLE,Unhealthy
33.5,97.83214878789146,270,863,STABLE,Moderate
30.7,95.6296448693298,365,537,STABLE,Moderate
32.5,95.66094708151351,1302,1797,STABLE,Unhealthy for Sensitive Groups
27.2,98.72037056854025,3841,1768,STABLE,Unhealthy
28.2,94.07162168995212,641,637,STABLE,Moderate
28.4,96.84230756615736,76,72,STABLE,Moderate
29.5,96.57110932147778,67,78,STABLE,Good
28.3,97.83729705498867,81,80,STABLE,Moderate
30.5,98.36061989073359,548,2116,STABLE,Unhealthy
29.4,95.00448456059154,924,3600,STABLE,Unhealthy
24.6,94.1285564854361,194,115,STABLE,Good
27.7,95.55711780418967,1679,1718,STABLE,Unhealthy for Sensitive Groups
30.4,95.82916033854445,1582,1045,STABLE,Unhealthy for Sensitive Groups
25.7,94.62865210376292,127,2824,STABLE,Unhealthy
31.9,96.8033104112348,563,781,STABLE,Moderate
28.52515058,98.03356168918789,51,4095,VIBRATING,Unhealthy
33.2,96.65893580615216,297,2584,STABLE,Unhealthy
24.7,97.07614479834585,2847,595,VIBRATING,Unhealthy
27.6,97.58120379151323,245,36,STABLE,Good
29.1,98.84002519956195,47,93,STABLE,Unhealthy
31.5,97.82441690596431,950,2409,STABLE,Unhealthy
26.8,95.72361423828409,118,184,STABLE,Good
26.1,97.89222629854801,3281,803,STABLE,Unhealthy
34.0,98.81743107437015,3524,4067,STABLE,Unhealthy
30.5,96.95049411093171,3778,3854,STABLE,Unhealthy
31.8,99.37971347195588,255,869,STABLE,Moderate
31.5,97.69114072823015,3470,308,STABLE,Unhealthy
26.2,97.69075122747759,72,86,STABLE,Good
24.8,98.8618792566202,921,1858,STABLE,Unhealthy for Sensitive Groups
26.3,94.46229975672524,48,2560,STABLE,Unhealthy
31.2,96.39453009935094,3513,824,STABLE,Unhealthy
30.9,98.27997398223326,2415,3726,STABLE,Unhealthy
25.5,93.5483738081549,1786,1546,STABLE,Unhealthy for Sensitive Groups
33.3,98.6306934988895,96,86,STABLE,Good
31.6,97.11634386845898,1724,1612,STABLE,Unhealthy for Sensitive Groups
26.0,95.33084762110667,2854,3885,STABLE,Unhealthy
31.9,95.24998161010444,3583,812,STABLE,Unhealthy
25.0,97.78597547009306,931,787,STABLE,Unhealthy for Sensitive Groups
28.33011541,98.98814521828574,85,75,STABLE,Unhealthy
24.2,95.88132795012092,3397,860,STABLE,Unhealthy
31.3,96.6728646284787,3737,2007,STABLE,Unhealthy
24.5,98.37311085280702,673,609,STABLE,Moderate
27.822930818504226,96.0255086303744,941,2116,STABLE,Unhealthy
33.6,96.20606974120032,270,569,STABLE,Moderate
33.3,97.98896510753862,3189,3068,STABLE,Unhealthy
29.4,93.4845911696552,929,2919,STABLE,Unhealthy
27.7,97.30576783838752,129,2669,STABLE,Unhealthy
32.0,97.12563361576593,340,893,STABLE,Moderate
26.4,97.94911274660879,739,1697,STABLE,Unhealthy for Sensitive Groups
33.6,99.15860745676716,1592,1707,STABLE,Unhealthy for Sensitive Groups
32.9,95.54621392655967,221,205,STABLE,Good
29.4,96.49666686800117,1719,1955,STABLE,Unhealthy for Sensitive Groups
24.8,98.81637954933885,762,1031,STABLE,Moderate
27.2,96.56910375938973,124,186,VIBRATING,Good
32.8,99.0058567560255,1780,1815,STABLE,Unhealthy for Sensitive Groups
28.76549561581281,99.15918899255712,463,4095,STABLE,Unhealthy
27.9,99.5653047076651,842,799,STABLE,Moderate
29.5,97.96790839222741,2393,174,STABLE,Unhealthy
30.24657578,96.36997558603602,70,112,STABLE,Unhealthy for Sensitive Groups
29.5,94.5625535190823,73,82,VIBRATING,Moderate
28.8,98.3661746245649,3970,980,VIBRATING,Unhealthy
30.2,98.71904700352975,3881,493,STABLE,Unhealthy
29.5,94.90444895838428,3421,2482,STABLE,Unhealthy
31.1,97.68346895024229,115,197,STABLE,Good
33.6,96.03236762646412,98,59,STABLE,Good
29.2,91.96503547876301,834,3350,STABLE,Unhealthy
28.4,98.34875505803952,1773,1100,STABLE,Unhealthy for Sensitive Groups
30.90625008162029,96.70130076076735,110,4095,STABLE,Unhealthy
28.9,95.53090032097512,2070,46,STABLE,Unhealthy
32.2,97.92085983097257,2813,2610,STABLE,Unhealthy
28.0,95.61367884856617,220,134,STABLE,Good
26.9,96.33603528176627,40,235,STABLE,Good
29.8,96.9903458849874,1763,1418,STABLE,Unhealthy for Sensitive Groups
33.1,94.86766319223169,788,1199,STABLE,Moderate
28.0,96.71316023730544,66,131,STABLE,Good
29.0,97.30278804263088,46,88,STABLE,Unhealthy
26.5,96.83894348491326,44,92,STABLE,Good
28.33027344,97.94381418746565,86,80,STABLE,Unhealthy
29.1,96.92523447243683,59,149,STABLE,Good
29.3,96.78534637800799,155,86,VIBRATING,Moderate
28.54432638,94.99525372040024,86,83,STABLE,Unhealthy for Sensitive Groups
33.1,98.73896572919912,1421,864,STABLE,Unhealthy for Sensitive Groups
31.778002922965772,99.66750184613275,2692,965,STABLE,Unhealthy
26.8,93.58959008184732,177,98,STABLE,Good
32.5,97.93067358417548,231,2319,STABLE,Unhealthy
32.8,98.88884767326238,197,211,STABLE,Good
32.0,98.94904491615446,939,797,STABLE,Unhealthy for Sensitive Groups
30.16408747,97.30974703569066,96,57,STABLE,Good
30.2,97.14570704514918,1517,1856,STABLE,Unhealthy for Sensitive Groups
28.6,95.91415267387836,571,452,STABLE,Moderate
28.3,95.43549665128124,87,76,STABLE,Moderate
30.0,94.22858663728174,3077,682,STABLE,Unhealthy
27.1,95.37539246892965,3600,2036,STABLE,Unhealthy
33.7,97.55677445996493,30,190,STABLE,Good
30.3,96.15800347751573,766,685,STABLE,Moderate
24.7,96.26487529051245,59,114,STABLE,Good
26.5,96.43889746412322,214,72,STABLE,Good
29.1,94.21184756887779,383,349,STABLE,Moderate
27.5,98.67377998228464,709,1647,STABLE,Unhealthy for Sensitive Groups
34.12454571,93.36332670086286,96,59,VIBRATING,Good
26.6,92.53572305998492,1414,1077,STABLE,Unhealthy for Sensitive Groups
24.6,97.95689401469791,727,703,STABLE,Moderate
31.5,97.17891239611748,40,83,STABLE,Good
25.3,95.56355707338027,233,205,STABLE,Good
32.8,95.1938699706916,683,758,STABLE,Moderate
33.5,96.61323422447852,199,238,STABLE,Good
24.5,98.82835141410561,33,154,STABLE,Good
26.6,95.80063637490223,443,93,STABLE,Good
27.1,98.39452633919991,32,94,STABLE,Good
31.7,98.35259239521167,1439,1217,STABLE,Unhealthy for Sensitive Groups
32.5,98.64311769793449,1235,1599,STABLE,Unhealthy for Sensitive Groups
30.7,96.77379466887511,302,942,STABLE,Moderate
28.3,97.11350303385713,512,1154,STABLE,Moderate
28.41555942,93.90973633298806,80,76,STABLE,Unhealthy for Sensitive Groups
32.7,94.79923888875982,369,3474,STABLE,Unhealthy
30.8,95.57681046546857,239,62,STABLE,Good
27.7,95.29302155411219,91,2827,STABLE,Unhealthy
24.3,99.32149130600035,32,113,STABLE,Good
26.3,96.93340714090492,148,2580,STABLE,Unhealthy
28.7,95.9958255288538,211,92,VIBRATING,Moderate
33.3,99.29459174954104,851,342,STABLE,Moderate
26.4,95.20194242885741,44,93,STABLE,Good
31.3,97.48731496637018,1330,1165,STABLE,Unhealthy for Sensitive Groups
26.1,98.92909708459553,3926,734,STABLE,Unhealthy
29.2,97.09787365785975,62,34,STABLE,Good
31.44246985,99.06003202208568,86,60,STABLE,Good
29.6,96.38579324090088,52,201,STABLE,Good
30.9,97.99935643480853,1400,801,STABLE,Unhealthy for Sensitive Groups
31.2,96.28582813295374,1973,854,STABLE,Unhealthy
32.6,96.02616310912873,835,1026,STABLE,Moderate
26.0,96.30931521893356,752,753,STABLE,Moderate
31.6,97.00848424245254,720,1332,STABLE,Unhealthy for Sensitive Groups
30.3,95.45975461508054,67,80,STABLE,Moderate
25.0,99.25628363811035,67,44,STABLE,Good
26.5,96.55836186237514,2523,188,STABLE,Unhealthy
28.0,97.37391788089707,72,221,STABLE,Good
28.0,97.21896174717433,597,3291,STABLE,Unhealthy
29.0,96.92788266338533,889,1460,STABLE,Unhealthy for Sensitive Groups
28.2,97.29938783748283,52,118,STABLE,Unhealthy
30.2,94.49150886038022,866,866,STABLE,Moderate
34.0,98.74250999765442,817,2275,STABLE,Unhealthy
29.9,98.91695896359964,1906,3869,VIBRATING,Unhealthy
24.9,97.67708701285268,168,56,STABLE,Good
32.5,96.37772750146362,3159,881,STABLE,Unhealthy
28.3,96.66919201894866,281,3881,STABLE,Unhealthy
29.1,96.56903190057083,56,94,STABLE,Moderate
25.3,96.21065307134458,1275,1821,VIBRATING,Unhealthy for Sensitive Groups
24.8,92.88601532062546,400,322,STABLE,Moderate
26.1,99.4491661591439,389,569,STABLE,Moderate
31.0,99.36174064758077,645,667,STABLE,Moderate
29.4769436,95.06803038670344,75,82,STABLE,Unhealthy for Sensitive Groups
31.3,96.92144652417142,129,240,STABLE,Good
28.44544745,99.54540958855756,60,4095,STABLE,Unhealthy
29.0,94.42004192310873,2404,329,STABLE,Unhealthy
31.6,95.34371981638861,322,973,STABLE,Moderate
29.9,97.2055347013362,1084,729,STABLE,Unhealthy for Sensitive Groups
25.8,93.36758116840274,71,91,STABLE,Good
25.3,97.5658471304737,757,1138,STABLE,Moderate
27.7,94.72577368094073,830,1653,STABLE,Unhealthy for Sensitive Groups
30.7,98.4170318768865,191,2274,STABLE,Unhealthy
32.9,95.01431289268614,1686,1813,STABLE,Unhealthy for Sensitive Groups
29.94096586,97.49074043595314,83,127,STABLE,Unhealthy
24.9,97.05502040158606,656,3309,STABLE,Unhealthy
28.2,97.89922808168033,1882,4001,STABLE,Unhealthy
31.9,98.55537762663401,4044,2679,STABLE,Unhealthy
30.3,98.97716838098549,1288,1522,STABLE,Unhealthy for Sensitive Groups
27.2,95.26169119630602,1774,1381,STABLE,Unhealthy for Sensitive Groups
30.1,95.3858800040656,95,59,VIBRATING,Good
32.6,93.20335828471035,1424,1632,STABLE,Unhealthy for Sensitive Groups
32.7,95.80512678290067,587,2791,STABLE,Unhealthy
27.6,97.95980010655275,128,97,VIBRATING,Good
28.0,98.42125443639272,878,2968,STABLE,Unhealthy
29.9,99.03625864498115,3762,3398,STABLE,Unhealthy
25.6,98.47858069070614,1123,1635,STABLE,Unhealthy for Sensitive Groups
28.1316103,97.43639350185789,86,80,VIBRATING,Unhealthy for Sensitive Groups
27.8,96.65606143417314,1088,1670,STABLE,Unhealthy for Sensitive Groups
27.4,95.88636392220532,899,731,STABLE,Unhealthy for Sensitive Groups
31.8,95.78069494614367,117,249,STABLE,Good
25.6,98.47108277816702,328,2549,STABLE,Unhealthy
32.038886724321955,97.83589036947077,921,4095,STABLE,Unhealthy
30.2,96.9260183949043,68,115,STABLE,Unhealthy for Sensitive Groups
25.1,97.49502126476656,376,707,STABLE,Moderate
32.9,96.55313987055114,1412,1247,STABLE,Unhealthy for Sensitive Groups
28.4,97.49894841517094,83,73,STABLE,Moderate
30.0,98.19807573809862,529,3112,STABLE,Unhealthy
28.9,96.82364413396178,69,90,STABLE,Good
24.8,96.2646377407587,787,3997,STABLE,Unhealthy
27.7,98.64337460599785,800,1118,STABLE,Moderate
28.3,96.28655643323432,78,76,STABLE,Unhealthy for Sensitive Groups
26.4,99.31481832784905,43,92,STABLE,Good
28.42319534,97.63755636145436,85,83,VIBRATING,Unhealthy for Sensitive Groups
28.0,97.5067924426903,246,72,STABLE,Good
30.5,93.09985754502405,1030,1171,STABLE,Unhealthy for Sensitive Groups
31.4,94.81019757796211,534,3850,STABLE,Unhealthy
28.6,97.68978461615873,80,146,STABLE,Good
24.1,97.16657944378733,812,1063,STABLE,Moderate
26.1,96.78825751276851,818,3360,STABLE,Unhealthy
34.0,97.24417576241756,1512,1876,STABLE,Unhealthy for Sensitive Groups
29.1,96.03106876734464,47,93,VIBRATING,Unhealthy
25.3,96.24398734235812,71,99,STABLE,Good
33.2,97.97641593302191,1653,1444,STABLE,Unhealthy for Sensitive Groups
27.6,97.0179673165735,200,223,STABLE,Good
30.3,96.57182573114208,755,1060,STABLE,Unhealthy for Sensitive Groups
31.9,96.64768071872149,355,716,STABLE,Moderate
28.6,92.90178031504588,86,81,STABLE,Unhealthy
33.3,93.14799398898992,454,457,STABLE,Moderate
28.31961131,98.26318271143023,86,82,STABLE,Unhealthy for Sensitive Groups
24.6,99.34815187892818,75,95,VIBRATING,Good
29.0,98.0952308417398,96,82,VIBRATING,Good
28.4,98.49525869963924,879,915,STABLE,Moderate
28.8,96.67670323466491,74,2113,VIBRATING,Unhealthy
28.41340477,98.22099114154658,96,87,STABLE,Unhealthy
30.2,94.84076910914894,1667,1628,VIBRATING,Unhealthy for Sensitive Groups
31.9,97.64169594635811,1329,1966,STABLE,Unhealthy for Sensitive Groups
24.4,97.43044140430297,121,193,STABLE,Good
28.62026495,97.85080445626268,62,164,STABLE,Unhealthy for Sensitive Groups
28.2,95.98002201159152,171,90,STABLE,Moderate
29.4,97.12395365230304,94,80,STABLE,Good
28.9,98.57877088127344,68,89,STABLE,Good
30.7,98.80599665650367,1692,1517,STABLE,Unhealthy for Sensitive Groups
26.4,99.11573382093151,1908,3367,STABLE,Unhealthy
27.6,98.24993527560778,105,42,VIBRATING,Good
28.2,98.2925331564268,53,115,STABLE,Unhealthy
24.7,96.40181034978117,797,1846,STABLE,Unhealthy for Sensitive Groups
28.7,98.21083648778708,67,217,STABLE,Unhealthy for Sensitive Groups
29.1,95.43130433460543,3417,597,STABLE,Unhealthy
31.4,97.99689227346452,65,186,STABLE,Good
26.8,94.99956791748279,151,4095,STABLE,Unhealthy
27.8,98.49530328559608,201,132,STABLE,Good
33.8,97.01945103920897,252,438,STABLE,Moderate
32.8,93.1366751182179,46,129,STABLE,Good
28.6,99.3970254826354,95,49,VIBRATING,Good
28.5,99.12063196803909,74,86,STABLE,Good
27.9,97.67833604661702,2674,966,STABLE,Unhealthy
31.2,96.08855098619843,858,434,STABLE,Moderate
26.8,96.46264398473117,1241,1468,STABLE,Unhealthy for Sensitive Groups
31.4,96.54220153635458,244,153,STABLE,Good
26.3,98.67010306196346,72,85,STABLE,Good
29.45610949,99.58561801175924,55,90,STABLE,Unhealthy
31.4,99.5553238275588,551,1111,STABLE,Moderate
33.1,95.72461765248272,95,60,STABLE,Good
25.2,93.88345174149812,1649,720,STABLE,Unhealthy for Sensitive Groups
24.4,96.08012509784223,178,166,STABLE,Good
30.3,97.77749814105795,369,2180,STABLE,Unhealthy
26.0,95.88685552115956,3391,2923,STABLE,Unhealthy
29.2,97.10663795520426,105,162,STABLE,Good
28.41331169,93.1487712954558,85,4095,STABLE,Unhealthy
32.9,94.77919148339235,226,185,STABLE,Good
24.6,97.13550911229935,1125,1060,VIBRATING,Unhealthy for Sensitive Groups
29.1,95.87729390360019,3348,943,STABLE,Unhealthy
28.2,96.31656698414125,86,83,VIBRATING,Unhealthy
26.6,96.2574317003687,477,1169,STABLE,Moderate
30.4,94.75620826815596,67,83,VIBRATING,Moderate
26.7,95.9462959382839,689,1089,STABLE,Moderate
33.0,97.36183904643187,853,357,STABLE,Moderate
27.2,95.88368719116393,1383,1827,STABLE,Unhealthy for Sensitive Groups
28.3,98.71397534121579,54,132,VIBRATING,Unhealthy for Sensitive Groups
30.9,96.48533597511204,202,239,STABLE,Good
33.2,98.76734135238831,3836,660,STABLE,Unhealthy
24.5,95.73871447118267,3816,1072,STABLE,Unhealthy
26.2,93.44728323993142,316,493,STABLE,Moderate
28.66415307,93.888357014252,63,168,STABLE,Unhealthy for Sensitive Groups
30.5,98.35271587438652,4055,967,STABLE,Unhealthy
25.0,96.74951584483068,218,122,STABLE,Good
28.2,95.86444924135299,1700,957,STABLE,Unhealthy for Sensitive Groups
26.4,97.85904377032853,354,443,STABLE,Moderate
29.5,94.23875985568097,95,78,VIBRATING,Good
25.683315000810886,97.16326347641234,3604,574,STABLE,Unhealthy
28.9,95.97566708287493,105,84,STABLE,Moderate
28.2,96.09294395528691,918,1219,STABLE,Unhealthy for Sensitive Groups
24.3,97.3641292364557,167,41,STABLE,Good
32.5,98.29536553266844,64,133,STABLE,Good
32.0,98.91125020596218,808,1160,STABLE,Moderate
28.7,96.87694367821015,651,447,STABLE,Moderate
29.2,99.20387415389138,47,94,STABLE,Unhealthy
33.3,98.11937002974828,1437,738,STABLE,Unhealthy for Sensitive Groups
29.8,98.4036249930718,150,189,STABLE,Good
30.7,96.41923137489115,1116,1142,STABLE,Unhealthy for Sensitive Groups
27.1,97.64889883427458,380,3685,STABLE,Unhealthy
32.7,94.73162936000585,848,1569,STABLE,Unhealthy for Sensitive Groups
29.4,97.50951216644737,74,80,VIBRATING,Moderate
25.5,95.25889505571436,72,85,STABLE,Good
25.9,98.38238082698118,234,105,STABLE,Good
28.1,94.9290424099417,183,32,STABLE,Good
28.9,95.53056140759307,732,379,STABLE,Moderate
26.7,96.97199631391695,735,1025,STABLE,Moderate
29.8,99.70631381522576,764,1118,STABLE,Moderate
28.9,96.87823629058244,780,1355,STABLE,Unhealthy for Sensitive Groups
28.85374032,96.77874225075178,86,74,STABLE,Unhealthy for Sensitive Groups
25.9,98.24153268348871,1200,1051,STABLE,Unhealthy for Sensitive Groups
26.6,95.52535379156816,72,85,STABLE,Good
33.6,95.98306262121037,50,201,STABLE,Good
28.48258067,97.90592229859291,86,77,STABLE,Unhealthy
28.4,93.25386572319347,82,77,STABLE,Moderate
27.8,95.76736768819025,1090,1265,STABLE,Unhealthy for Sensitive Groups
28.25609914,97.49363610517439,85,75,STABLE,Unhealthy for Sensitive Groups
30.1,95.90130095299618,399,2817,STABLE,Unhealthy
31.5,98.83101316868148,406,4071,STABLE,Unhealthy
30.0,97.72743094217041,68,80,VIBRATING,Moderate
33.0,96.7884949348529,2637,657,STABLE,Unhealthy
28.9,94.40264671005582,107,249,STABLE,Good
32.4,97.64684750413389,959,2017,STABLE,Unhealthy
29.2,96.79029559221676,1116,1769,STABLE,Unhealthy for Sensitive Groups
31.7,96.6871042206779,138,198,STABLE,Good
28.7,93.91871013847997,189,83,STABLE,Moderate
31.7,97.4963984083498,534,1170,STABLE,Moderate
28.7,99.68899963760235,200,226,STABLE,Good
28.1,96.18545390226733,486,1153,STABLE,Moderate
30.2,96.14691478030151,96,57,STABLE,Good
31.0,98.22877844868938,3536,343,STABLE,Unhealthy
31.8,97.94935673649147,2974,3779,STABLE,Unhealthy
29.2,96.83264499953387,47,93,STABLE,Unhealthy
30.1,98.54283761085046,96,58,STABLE,Good
27.6,97.09507549685489,56,93,STABLE,Good
30.9,95.14108175086915,150,3831,STABLE,Unhealthy
33.5,96.9338934857494,602,469,STABLE,Moderate
25.1,99.03330646118442,340,789,STABLE,Moderate
24.5,95.14197438429724,237,173,STABLE,Good
26.5,97.68208603431714,3679,72,STABLE,Unhealthy
29.3,97.50349796082334,3761,515,STABLE,Unhealthy
27.5,98.27439971284218,2326,130,STABLE,Unhealthy
27.1,98.84785871590509,163,131,STABLE,Good
33.9,95.91852931662883,463,967,STABLE,Moderate
29.4,95.67707335498314,67,75,STABLE,Moderate
25.0,96.59379818002296,400,4082,STABLE,Unhealthy
28.2,94.14696407551557,433,1152,STABLE,Moderate
30.0,98.83035985172705,71,78,VIBRATING,Moderate
28.25880894,98.39517628048873,86,81,STABLE,Unhealthy for Sensitive Groups
25.1,94.26578558152171,1202,1253,STABLE,Unhealthy for Sensitive Groups
27.5,94.8856792127286,3637,337,STABLE,Unhealthy
29.8,99.39030483515472,67,85,STABLE,Unhealthy
